priority_band,evidence_category,recommended_action,reason,record_id,record_type,review_state
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2052016177317dacc2c0a777,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2077939473c27801fa63ab1b,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:207bd40725c8dcd4f3f3b2be,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:2090de12898b915693467be1,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:20d0123761e29c93840bca8b,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:210da958463590ff4cc0bebd,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:21454888447ff0c94c82c653,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2166ddf2303c7ea0e9b3503a,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:21754840b3e5f5c678aba9c0,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:2184c6ea2195fecba5c4d71e,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:21cbba05c11a04034bc98f6b,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:220605ee7f61d050b89ea894,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:22a9aff405d247698cae328f,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2354749795ae80a66e5c1b41,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:23563178f3f11857577d5860,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:23bfbd1a0ed53338f36c1378,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:2405967b65cb12bbc5136a5e,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2471ed05e240ad55c742b60d,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:247b33940f8c88b010082a4c,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:24809b07701cdb8d5c9e87d9,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:24d7a5e428afcff8556008df,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:252a8f3efb326a8a47271f34,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:256910209e6e55957b0bf0ab,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2589b66cf61b83219dec5360,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:259d688d4baca5e7c609fdc6,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:25a838e180d4e3f0a9b509cc,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:25ad4ae17da72eb569441035,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:25ec798a1bd125ab1b7a9d64,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:25fbae3a6a33b29c67d28688,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2638251d9a3d1ba40f17ef51,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:26672ef2af3f6e1852844392,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:268d27d75118c2544dd1ad4f,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:26ab3d089cc4115cf0dcd68b,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:270ea91004c68d02275d9221,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:2724829359da50c6b4aa00c8,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:273d5bad8343de2042a00281,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:27d86d539f7f2d3a5328630f,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2820e824253424e97358e79f,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:28a08fb2d24a799a5bbfecdc,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:28cc8862f9a896425f8314fa,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:28d11a5b090d03f6e4fb61e9,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2918168e3148735b455db3a3,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:292c20ee9784e0be95482e5c,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2957624eaa1c70f8c6f18601,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:297ca53030fc7748b51ecd57,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:29f5ef6d4530993fd02c28e5,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:2a212ba733ccd8ea1f76780e,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:2a2f7636a60a862ac2337a91,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2a3578c8a76ad6a14fe5d67b,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:2a6cfa90dcec7ac3d626517b,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,trimmed_trailing_capture_artifact,ibc2018:citation:2a8a9fd3c609f4148ea9e969,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2a9875188f1b5216e897a0e4,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2a9be8639ecd3949c6500df6,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2aa03faf7d209239d0042993,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2aba12edbd4a2a9ee78124bd,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,preserved_existing_family_match,ibc2018:citation:2adf8db5d51e00cbdf947291,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,same_agency_unique_alias,ibc2018:citation:2b001720f2c7d641bb769929,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:2b0cf8574ba48db249405959,external_citation_occurrence,provisional
P3,external_reference,spot-check normalized family linkage,agency_alias_unique,ibc2018:citation:2b672c4e0f02b7ce67c87500,external_citation_occurrence,provisional
