conflicts_or_alternate_definitions,definition_text_sha256,external_references,id,internal_references,normalized_term,observed_term,record_type,review_state,scope,source_anchor,source_section
[],630d3b195f09d6f2d25c3c5371a6e5035be297072806730c44c7e276be9734d3,[],ibc2018:definition:cb0905849e221791209a394e,[],DRAG STRUT,DRAG STRUT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.045,103.513,461.447,112.569],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""630d3b195f09d6f2d25c3c5371a6e5035be297072806730c44c7e276be9734d3"",""pdf_page"":48,""printed_page"":""21""}",202
[],2161a7b816d5aa84e05fc7c4830b739224542905c093cfd7eaa278775dc64aed,[],ibc2018:definition:8ed2b5873819c1f7cad00839,[],DRILLED SHAFT,DRILLED SHAFT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.045,118.398,572.086,171.388],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""2161a7b816d5aa84e05fc7c4830b739224542905c093cfd7eaa278775dc64aed"",""pdf_page"":48,""printed_page"":""21""}",202
[],9e416465b478c8171223986ff6fa21e7135eb71b1b007347fb9db3f03f27df0b,[],ibc2018:definition:bab4bd89d25c7694c5e4600d,[],DRY-CHEMICAL EXTINGUISHING AGENT,DRY-CHEMICAL EXTINGUISHING AGENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.99,214.013,571.94,289.192],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9e416465b478c8171223986ff6fa21e7135eb71b1b007347fb9db3f03f27df0b"",""pdf_page"":48,""printed_page"":""21""}",202
[],fb8f8a631b13030da8b4eb8c876cb6890a09b5f94affc66ff448d546071bda7b,[],ibc2018:definition:2df0680627852a7d4c27ca4b,[],DRY FLOODPROOFING,DRY FLOODPROOFING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.992,295.02,571.938,358.966],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""fb8f8a631b13030da8b4eb8c876cb6890a09b5f94affc66ff448d546071bda7b"",""pdf_page"":48,""printed_page"":""21""}",202
[],9f570a52407ddbe8d3c18e18cdb75bd1b0e5b452a5eae80cd1ad906e56a8cdf7,[],ibc2018:definition:bb740b9a9475f5bc4669c62f,[],DWELLING,DWELLING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.992,364.715,571.649,395.929],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9f570a52407ddbe8d3c18e18cdb75bd1b0e5b452a5eae80cd1ad906e56a8cdf7"",""pdf_page"":48,""printed_page"":""21""}",202
[],89fb5a110aaa4e3e392c85955db5c1fd53de67602a662eb217d3c043a0928fce,[],ibc2018:definition:4db41db7b926b372df7b707f,[],DWELLING UNIT,DWELLING UNIT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.992,401.647,571.866,443.681],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""89fb5a110aaa4e3e392c85955db5c1fd53de67602a662eb217d3c043a0928fce"",""pdf_page"":48,""printed_page"":""21""}",202
[],2ca9211d84c8fcfd03742c74b25b3183dd7691f9aa31f997e5de43469b03a145,[],ibc2018:definition:b3c6849ed7e9a94a58acdb73,[],"DWELLING UNIT OR SLEEPING UNIT, MULTISTORY","DWELLING UNIT OR SLEEPING UNIT, MULTISTORY",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.992,449.59,571.589,469.577],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""2ca9211d84c8fcfd03742c74b25b3183dd7691f9aa31f997e5de43469b03a145"",""pdf_page"":48,""printed_page"":""21""}",202
[],04109aabd546dfc489676e77bea3d465c472091e3f169abdef3e213ea22abd85,[],ibc2018:definition:c1c9420fa409df9ad238c92b,[],EGRESS COURT,EGRESS COURT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.992,475.326,571.654,495.417],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""04109aabd546dfc489676e77bea3d465c472091e3f169abdef3e213ea22abd85"",""pdf_page"":48,""printed_page"":""21""}",202
[],ba70e20721f5b01bc39ab056e76e6e3a40183ff7ee1922e8962350ff9a6c42a6,[],ibc2018:definition:ce6230912392d648687d36cf,[],ELECTRICAL CIRCUIT PROTECTIVE SYSTEM,ELECTRICAL CIRCUIT PROTECTIVE SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.046,501.327,571.84,565.247],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ba70e20721f5b01bc39ab056e76e6e3a40183ff7ee1922e8962350ff9a6c42a6"",""pdf_page"":48,""printed_page"":""21""}",202
[],ac25cf29db0b4335b35ab46d49b3a8c797d1faf1783ea29b0f1c14ee309f52ff,[],ibc2018:definition:324994bb109a41f214955f01,[],ELEVATOR GROUP,ELEVATOR GROUP,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.046,571.021,572.231,602.155],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ac25cf29db0b4335b35ab46d49b3a8c797d1faf1783ea29b0f1c14ee309f52ff"",""pdf_page"":48,""printed_page"":""21""}",202
[],042b0fe6b1f026265b76d7ba7fe690840202b6331baccc2a5977365f128ac0fb,[],ibc2018:definition:b53fed22d38d565929f0ffea,[],EMERGENCY ALARM SYSTEM,EMERGENCY ALARM SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.046,607.873,571.614,639.006],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""042b0fe6b1f026265b76d7ba7fe690840202b6331baccc2a5977365f128ac0fb"",""pdf_page"":48,""printed_page"":""21""}",202
[],f649173a54cfc2b4f825b1aab2e2c59b3e21161eedb25537e28b455079228573,[],ibc2018:definition:6beaea8861e27b5b92fc87b9,[],EMERGENCY CONTROL STATION,EMERGENCY CONTROL STATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.046,644.756,572.566,686.869],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f649173a54cfc2b4f825b1aab2e2c59b3e21161eedb25537e28b455079228573"",""pdf_page"":48,""printed_page"":""21""}",202
[],6e9b70f1f146b11052701812125c1b29d6e4d0dc8a504d2073ef2fbb49fa0e95,[],ibc2018:definition:5065783d0bef7740f05fefc9,[],EMERGENCY ESCAPE AND RESCUE OPENING,EMERGENCY ESCAPE AND RESCUE OPENING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.046,692.668,571.954,734.622],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""6e9b70f1f146b11052701812125c1b29d6e4d0dc8a504d2073ef2fbb49fa0e95"",""pdf_page"":48,""printed_page"":""21""}",202
[],1575e4c0d0d006f06f52c6d6630f8e6bb0a56e4753dcf31b59f1eb8044b85608,[],ibc2018:definition:f856c314847988343845596d,[],EMERGENCY POWER SYSTEM,EMERGENCY POWER SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.05,77.674,285.898,152.741],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1575e4c0d0d006f06f52c6d6630f8e6bb0a56e4753dcf31b59f1eb8044b85608"",""pdf_page"":49,""printed_page"":""22""}",202
[],f14e8508e1a06ee1429939ac4595a96f4371146b24cd7b0e365faa5c90ab1a01,[],ibc2018:definition:3d4452775d8ce91e01349f93,[],EMERGENCY VOICE/ALARM COMMUNICATIONS,EMERGENCY VOICE/ALARM COMMUNICATIONS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.05,159.923,286.076,212.944],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f14e8508e1a06ee1429939ac4595a96f4371146b24cd7b0e365faa5c90ab1a01"",""pdf_page"":49,""printed_page"":""22""}",202
[],5f5e25962c44bb5b80b8077d341f330fd06a031f4155e7e6e9a16244f5095270,[],ibc2018:definition:dcf12a793cd65e7330796a9d,[],EMPLOYEE WORK AREA,EMPLOYEE WORK AREA,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.05,219.99,286.051,262.024],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5f5e25962c44bb5b80b8077d341f330fd06a031f4155e7e6e9a16244f5095270"",""pdf_page"":49,""printed_page"":""22""}",202
[],32c5fc5bc476cdffec377818d8d88a6f8a7c1c1ea0e5f6892e70389182636cbb,[],ibc2018:definition:a1ececea56156ab8b249e5f7,[],ENGINEERED WOOD RIM BOARD,ENGINEERED WOOD RIM BOARD,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,269.181,286.298,344.193],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""32c5fc5bc476cdffec377818d8d88a6f8a7c1c1ea0e5f6892e70389182636cbb"",""pdf_page"":49,""printed_page"":""22""}",202
[],9596286105499dcd493b4bad8d18d8174412672e21f7a2e84c27c82b45691e90,[],ibc2018:definition:32ca758b5388b4f402346b30,[],"ENTRANCE, PUBLIC","ENTRANCE, PUBLIC",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.05,351.35,236.35,360.406],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9596286105499dcd493b4bad8d18d8174412672e21f7a2e84c27c82b45691e90"",""pdf_page"":49,""printed_page"":""22""}",202
[],1002aff8fe9a174da9fd487ef184becbdd522b630414a848028eed9c27515ee5,[],ibc2018:definition:34543f13b6d3c612be58d3f8,[],"ENTRANCE, RESTRICTED","ENTRANCE, RESTRICTED",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,367.508,276.023,376.563],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1002aff8fe9a174da9fd487ef184becbdd522b630414a848028eed9c27515ee5"",""pdf_page"":49,""printed_page"":""22""}",202
[],dc8d8d68bc3c617f4b63a9b8fde4e09675d94babec2170a32d870398383c76c4,[],ibc2018:definition:214c2e1ead81417a4c3e3f68,[],"ENTRANCE, SERVICE","ENTRANCE, SERVICE",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,383.61,244.76,392.665],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""dc8d8d68bc3c617f4b63a9b8fde4e09675d94babec2170a32d870398383c76c4"",""pdf_page"":49,""printed_page"":""22""}",202
[],652d285566a9b679ab8b01c02a08ad25e0e35d1be451069d7943176dc88e328a,[],ibc2018:definition:b2ee68060685c6928c14bef9,[],EQUIPMENT PLATFORM,EQUIPMENT PLATFORM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,399.822,286.215,452.867],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""652d285566a9b679ab8b01c02a08ad25e0e35d1be451069d7943176dc88e328a"",""pdf_page"":49,""printed_page"":""22""}",202
[],d5620809fd67bbfe43fc33b2ebee588c2b31217763d219932e6a0c53d14447b6,[],ibc2018:definition:cd4b80c2f237d0d9afc19827,[],ESSENTIAL FACILITIES,ESSENTIAL FACILITIES,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,459.913,286.639,501.947],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d5620809fd67bbfe43fc33b2ebee588c2b31217763d219932e6a0c53d14447b6"",""pdf_page"":49,""printed_page"":""22""}",202
[],6382044015dff278ed3ecec3172b9d79fde17ae962f18a79a4bcadcc7af840a5,[],ibc2018:definition:4dbd750da971a0fab1fdd9da,[],EXHAUSTED ENCLOSURE,EXHAUSTED ENCLOSURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.048,509.104,286.528,606.195],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""6382044015dff278ed3ecec3172b9d79fde17ae962f18a79a4bcadcc7af840a5"",""pdf_page"":49,""printed_page"":""22""}",202
[],abac6120c719c6c304ad48d07ce3b880feeff44cdcbbd71ca5c35984a9efec17,[],ibc2018:definition:be6eff39ead86b061ad7378f,[],EXISTING BUILDING,EXISTING BUILDING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.048,613.241,285.995,644.374],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""abac6120c719c6c304ad48d07ce3b880feeff44cdcbbd71ca5c35984a9efec17"",""pdf_page"":49,""printed_page"":""22""}",202
[],da1b700158de80af6a1832d6da12fc7bfa7ce608258021ff903d988b26fea951,[],ibc2018:definition:cfb374ec018fd26251a3ffc6,[],EXISTING STRUCTURE,EXISTING STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,651.365,286.011,682.499],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""da1b700158de80af6a1832d6da12fc7bfa7ce608258021ff903d988b26fea951"",""pdf_page"":49,""printed_page"":""22""}",202
[],4b76912700ed2a6db9ab5d4e79f81b4d9f61816cc8d63eebd4c48eeee4ae2c98,[],ibc2018:definition:3254184a76825373f3c14b1c,[],EXIT,EXIT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.048,689.465,286.275,742.59],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""4b76912700ed2a6db9ab5d4e79f81b4d9f61816cc8d63eebd4c48eeee4ae2c98"",""pdf_page"":49,""printed_page"":""22""}",202
[],05c20d43c099a36eebbadf81a2b5d9fcd37481ef0515766083ceeb24c9dfcb23,[],ibc2018:definition:841f609290c1610d835c2147,[],EXIT ACCESS,EXIT ACCESS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.977,77.483,552.033,108.807],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""05c20d43c099a36eebbadf81a2b5d9fcd37481ef0515766083ceeb24c9dfcb23"",""pdf_page"":49,""printed_page"":""22""}",202
[],0965f56b9de1b73882c669ab5681efeeb0f58edcfdf0cc9bc51170c17f8ffc5e,[],ibc2018:definition:55b49d87ba90485e86d0af6b,[],EXIT ACCESS DOORWAY,EXIT ACCESS DOORWAY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.977,113.916,552.068,155.95],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""0965f56b9de1b73882c669ab5681efeeb0f58edcfdf0cc9bc51170c17f8ffc5e"",""pdf_page"":49,""printed_page"":""22""}",202
[],16c01a85ae9a88831f436813333dbe0bccd7a8cc94e1ffd5506375bbc98aeefb,[],ibc2018:definition:c69141f40fb4d334974253be,[],EXIT ACCESS RAMP,EXIT ACCESS RAMP,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,160.98,551.664,181.182],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""16c01a85ae9a88831f436813333dbe0bccd7a8cc94e1ffd5506375bbc98aeefb"",""pdf_page"":49,""printed_page"":""22""}",202
[],cab62b6e9fec13e61e463e57a6987e9a717ef79e30ccb57922e331521c63c667,[],ibc2018:definition:83e34397383232bd221b294e,[],EXIT ACCESS STAIRWAY,EXIT ACCESS STAIRWAY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,186.212,551.771,206.358],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""cab62b6e9fec13e61e463e57a6987e9a717ef79e30ccb57922e331521c63c667"",""pdf_page"":49,""printed_page"":""22""}",202
[],6132ea6e182e253b1da11fc659560acdc9e3e90d3152f35e7851a1c29d7c96e0,[],ibc2018:definition:ee0e1917309d86ef0c414f78,[],EXIT DISCHARGE,EXIT DISCHARGE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,211.388,553.836,242.491],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""6132ea6e182e253b1da11fc659560acdc9e3e90d3152f35e7851a1c29d7c96e0"",""pdf_page"":49,""printed_page"":""22""}",202
[],2333db6cd4ba2cbc0f125d56211968db1976bb9349eaf85041b11156cea0e921,[],ibc2018:definition:0afd930a5c5bce90b6846e48,[],"EXIT DISCHARGE, LEVEL OF","EXIT DISCHARGE, LEVEL OF",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,247.52,551.908,278.734],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""2333db6cd4ba2cbc0f125d56211968db1976bb9349eaf85041b11156cea0e921"",""pdf_page"":49,""printed_page"":""22""}",202
[],6f4e024cbebdbc72ecd8f41d93164757a621baa062f79813c306b0012d2a0c63,[],ibc2018:definition:f07147973f05b5b301a41dc0,[],"EXIT, HORIZONTAL","EXIT, HORIZONTAL",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.979,283.844,497.511,292.899],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""6f4e024cbebdbc72ecd8f41d93164757a621baa062f79813c306b0012d2a0c63"",""pdf_page"":49,""printed_page"":""22""}",202
[],d29c4733c34359aa1a28f46a3e9bbb05b6bc958e8c9e44b79e4ae53290bb07f0,[],ibc2018:definition:a0191a4504f08073ac7264fa,[],EXIT PASSAGEWAY,EXIT PASSAGEWAY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,297.929,551.662,351.054],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d29c4733c34359aa1a28f46a3e9bbb05b6bc958e8c9e44b79e4ae53290bb07f0"",""pdf_page"":49,""printed_page"":""22""}",202
[],7471776f6848c96d136337937d987ccfe843817ad15c252ace7c249d16822cb5,[],ibc2018:definition:658d7ab0ff3b28ecbf8146f8,[],EXPANDED VINYL WALL COVERING,EXPANDED VINYL WALL COVERING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,356.163,551.997,442.242],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""7471776f6848c96d136337937d987ccfe843817ad15c252ace7c249d16822cb5"",""pdf_page"":49,""printed_page"":""22""}",202
[],671618356144c48999cd0bb5692605d97e547529c9c94600f8fb29b6bff24416,[],ibc2018:definition:3e7e21e353b9ee8bac76b5fd,[],EXPLOSION,EXPLOSION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.978,447.352,552.092,489.386],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""671618356144c48999cd0bb5692605d97e547529c9c94600f8fb29b6bff24416"",""pdf_page"":49,""printed_page"":""22""}",202
[],9c693aed69e312dab327ec92b5e24d10079dfa863c3e0f0a7560e9dd77d9492b,[],ibc2018:definition:58fc9faf849f9606724b2f15,[],EXPLOSIVE,EXPLOSIVE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.98,559.069,551.895,623.181],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9c693aed69e312dab327ec92b5e24d10079dfa863c3e0f0a7560e9dd77d9492b"",""pdf_page"":49,""printed_page"":""22""}",202
[],ad8d8115073126f188d87d751864fa6a722714567ba9725d8217ecc7fb985542,[],ibc2018:definition:1eef03431f5813b5d1c1d79b,[],EXTERIOR EXIT RAMP,EXTERIOR EXIT RAMP,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.998,77.537,571.754,718.631],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ad8d8115073126f188d87d751864fa6a722714567ba9725d8217ecc7fb985542"",""pdf_page"":50,""printed_page"":""23""}",202
[],ae31693fcaadc85758a926fdcacca191872554b9fe5a443216e80f5893b5c645,[],ibc2018:definition:20e00f9308f7a57f9e402205,[],EXTERIOR EXIT STAIRWAY,EXTERIOR EXIT STAIRWAY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.984,102.548,572.045,144.662],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ae31693fcaadc85758a926fdcacca191872554b9fe5a443216e80f5893b5c645"",""pdf_page"":50,""printed_page"":""23""}",202
[],248158cc81f3a818efb892590d0b8db7afed2a7f5bd349014cf05c2dfb263456,[],ibc2018:definition:005918508abaf3d8db846b5d,[],EXTERIOR INSULATION AND FINISH SYSTEMS (EIFS),EXTERIOR INSULATION AND FINISH SYSTEMS (EIFS),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.984,149.63,572.086,213.828],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""248158cc81f3a818efb892590d0b8db7afed2a7f5bd349014cf05c2dfb263456"",""pdf_page"":50,""printed_page"":""23""}",202
[],9ae52e2086c8c3c31adbbe7c0b8ccfa40f61f2fe3b64c21bd48f974749a90d01,[],ibc2018:definition:0e2ae17311b1cd12a655e97b,[],EXTERIOR INSULATION AND FINISH SYSTEMS (EIFS) WITH DRAINAGE,EXTERIOR INSULATION AND FINISH SYSTEMS (EIFS) WITH DRAINAGE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.038,218.797,571.927,260.751],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9ae52e2086c8c3c31adbbe7c0b8ccfa40f61f2fe3b64c21bd48f974749a90d01"",""pdf_page"":50,""printed_page"":""23""}",202
[],3432703821b7bc8a188a33b444d8f3828765b5c92c90cf48c550ee6cbe733dbe,[],ibc2018:definition:5006ba40c445aae259ac8445,[],EXTERIOR SURFACES,EXTERIOR SURFACES,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.038,265.749,568.656,274.805],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3432703821b7bc8a188a33b444d8f3828765b5c92c90cf48c550ee6cbe733dbe"",""pdf_page"":50,""printed_page"":""23""}",202
[],8fc894500072db228e0c94a7a33ca174784dc2b939a63c56e797451366c20c59,[],ibc2018:definition:30ff47901df804a191be4db9,[],EXTERIOR WALL,EXTERIOR WALL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.038,279.749,572.04,321.838],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""8fc894500072db228e0c94a7a33ca174784dc2b939a63c56e797451366c20c59"",""pdf_page"":50,""printed_page"":""23""}",202
[],9a9270a02e74d09ee4941c50de043543979e3cebf944f4c86f5001a04a1da6ce,[],ibc2018:definition:581baa3b2df5cdb1e10d0cee,[],EXTERIOR WALL COVERING,EXTERIOR WALL COVERING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.984,326.671,572.471,401.683],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9a9270a02e74d09ee4941c50de043543979e3cebf944f4c86f5001a04a1da6ce"",""pdf_page"":50,""printed_page"":""23""}",202
[],f7aefa48b43fa95cb4995f4a7f42761f60fb2b0c6c3cbed3dafbc15cebaec917,[],ibc2018:definition:2373db38605381ee2de99d3e,[],EXTERIOR WALL ENVELOPE,EXTERIOR WALL ENVELOPE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.039,406.683,572.471,470.684],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f7aefa48b43fa95cb4995f4a7f42761f60fb2b0c6c3cbed3dafbc15cebaec917"",""pdf_page"":50,""printed_page"":""23""}",202
[],01ee35a83f2dcddbe177ba3bb444f4f56a8ceb1838accdd1334cf4423017e092,[],ibc2018:definition:79f320ece1b7acfadae8cbce,[],F RATING,F RATING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.039,475.602,571.854,517.716],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""01ee35a83f2dcddbe177ba3bb444f4f56a8ceb1838accdd1334cf4423017e092"",""pdf_page"":50,""printed_page"":""23""}",202
