id,raw_citation,raw_target,record_type,resolution_notes,resolution_reason,resolution_state,resolved_target,review_state,source_anchor,source_section,target_kind
ibc2018:cross-reference:d57fb1d0fb570858c9be845e,Chapter 14,14,internal_cross_reference,,preserved_resolved_target,resolved,14,provisional,"{""appendix"":null,""bbox"":[325.989,371.494,571.907,387.943],""chapter"":""26"",""line_id"":""poppler-line:5eae8697ceace0a01613"",""observed_text_sha256"":""e5de56e4502aa4c785f6581e416b3dffc3399a5412083a26b216a25e15d9bf14"",""pdf_page"":600,""printed_page"":""573""}",2603.13,chapter
ibc2018:cross-reference:10e2d39b0a3e05ab55c0b8b5,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[59.949,380.9,306.483,397.349],""chapter"":""26"",""line_id"":""poppler-line:83bac9022a3b94a70611"",""observed_text_sha256"":""283180dafd575501ea5c025849010afcce05e0d3c4146acf96343355012e9b40"",""pdf_page"":600,""printed_page"":""573""}",2603.11,chapter
ibc2018:cross-reference:8944c6c9edac95be5ea683c6,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[325.989,405.081,571.584,421.53],""chapter"":""26"",""line_id"":""poppler-line:d4e229d878be35e211bc"",""observed_text_sha256"":""c5779f3c731903c4a1d771221330a241e44f5db74d72a2eec7b22182d1041dfc"",""pdf_page"":600,""printed_page"":""573""}",2603.13,chapter
ibc2018:cross-reference:3c5b25e85bbd04875deeafec,Section 2603.13,2603.13,internal_cross_reference,,preserved_resolved_target,resolved,2603.13,provisional,"{""appendix"":null,""bbox"":[325.988,438.668,572.034,455.117],""chapter"":""26"",""line_id"":""poppler-line:d3ebb6d37d7d1ca2343b"",""observed_text_sha256"":""080eaf8d43b59b55becf11bda11444e467c22df1ae37a7ef553db62b4dadcde1"",""pdf_page"":600,""printed_page"":""573""}",2603.13,section
ibc2018:cross-reference:6e7cbbccb25b71863767cb5f,Section 1407,1407,internal_cross_reference,,section_heading_prefix,resolved,1407,provisional,"{""appendix"":null,""bbox"":[362.01,525.099,416.337,541.547],""chapter"":""26"",""line_id"":""poppler-line:5fd3d7fa655351c75c99"",""observed_text_sha256"":""766e02d085dffcae75e0d9c829ed160d071d455a442e555656dc178d0223af7a"",""pdf_page"":600,""printed_page"":""573""}",2603.13,section
ibc2018:cross-reference:41a9d1f5a016ec77d8209a19,Section 1407,1407,internal_cross_reference,,section_heading_prefix,resolved,1407,provisional,"{""appendix"":null,""bbox"":[95.973,534.394,150.3,550.843],""chapter"":""26"",""line_id"":""poppler-line:0c86f0af77abc752ee3c"",""observed_text_sha256"":""766e02d085dffcae75e0d9c829ed160d071d455a442e555656dc178d0223af7a"",""pdf_page"":600,""printed_page"":""573""}",2603.11,section
ibc2018:cross-reference:e864bd5e749a585725daddba,Section 1404,1404,internal_cross_reference,,section_heading_prefix,resolved,1404,provisional,"{""appendix"":null,""bbox"":[362.01,550.054,514.276,566.502],""chapter"":""26"",""line_id"":""poppler-line:4627ec863c751dd5cf77"",""observed_text_sha256"":""aea75770275b2197fa4d07c4261ba8cbcd046344de4e4e353a45fd3e6191b83c"",""pdf_page"":600,""printed_page"":""573""}",2603.13,section
ibc2018:cross-reference:c95c0f549f8198b1fe194e63,Section 1404,1404,internal_cross_reference,,section_heading_prefix,resolved,1404,provisional,"{""appendix"":null,""bbox"":[95.972,559.349,248.35,575.798],""chapter"":""26"",""line_id"":""poppler-line:3bb66170a2b4c8500989"",""observed_text_sha256"":""aea75770275b2197fa4d07c4261ba8cbcd046344de4e4e353a45fd3e6191b83c"",""pdf_page"":600,""printed_page"":""573""}",2603.11,section
ibc2018:cross-reference:c9b963865c7b7c9018c85ca2,Chapter 14,14,internal_cross_reference,,preserved_resolved_target,resolved,14,provisional,"{""appendix"":null,""bbox"":[59.951,595.316,305.833,611.764],""chapter"":""26"",""line_id"":""poppler-line:39d42d599ee09e3307bb"",""observed_text_sha256"":""315ad9e5a18571909bd13a2cf47039bbe111164efb9c5bbc9eb3320a0e56527d"",""pdf_page"":600,""printed_page"":""573""}",2603.12,chapter
ibc2018:cross-reference:3923958eb767223a178141b6,Table 2603.13,2603.13,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[337.994,597.086,527.888,613.535],""chapter"":""26"",""line_id"":""poppler-line:43d15ed2d32159c174cb"",""observed_text_sha256"":""19b9c9388fab3aab5ac00a8cff1edc1880f2e1048748c880d418eca8b0d0efb9"",""pdf_page"":600,""printed_page"":""573""}",2603.13.1,table
ibc2018:cross-reference:d6c9a46f8099938aa931b5ad,Table 2603.13,2603.13,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[337.994,644.12,571.438,660.679],""chapter"":""26"",""line_id"":""poppler-line:dcc38af6e0f6631e28ce"",""observed_text_sha256"":""fdd355ffe619afb76c222c6ddabf6b16d8ae58cd76e74548fe14a8dee0d93923"",""pdf_page"":600,""printed_page"":""573""}",2603.13.2,table
ibc2018:cross-reference:918c3f6e51b1fa7c216d8363,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[59.95,650.261,305.531,666.71],""chapter"":""26"",""line_id"":""poppler-line:7b815ff559cf423d61a7"",""observed_text_sha256"":""8be86e5aad733c7901108d886f4af455055cff367595846270cad9a35ef27120"",""pdf_page"":600,""printed_page"":""573""}",2603.12,chapter
ibc2018:cross-reference:35987c72baa5dab132d5361e,Section 2303.1,2303.1,internal_cross_reference,,preserved_resolved_target,resolved,2303.1,provisional,"{""appendix"":null,""bbox"":[337.993,666.197,571.639,682.646],""chapter"":""26"",""line_id"":""poppler-line:0c5001fa63a63a91d3d0"",""observed_text_sha256"":""113c41445834407600fa9c440273a62cc5bb65cdff38afd190d00d4be3db4ebf"",""pdf_page"":600,""printed_page"":""573""}",2603.13.2,section
ibc2018:cross-reference:1cc2fce042eabbc58e84c374,Section 2304.10,2304.10,internal_cross_reference,,preserved_resolved_target,resolved,2304.10,provisional,"{""appendix"":null,""bbox"":[337.993,688.109,526.231,704.558],""chapter"":""26"",""line_id"":""poppler-line:0f11b01348b5fad343c7"",""observed_text_sha256"":""7db994e025456c1a4efebab9aaab48313b62fef34fde6f00fc49f87b51b0aa48"",""pdf_page"":600,""printed_page"":""573""}",2603.13.2,section
ibc2018:cross-reference:cc533bb9f6363260129fcb5b,SECTION 2604,2604,internal_cross_reference,,section_heading_prefix,resolved,2604,provisional,"{""appendix"":null,""bbox"":[148.15,386.009,217.593,410.149],""chapter"":""26"",""line_id"":""poppler-line:f2d84032a520d6254bdc"",""observed_text_sha256"":""4d05b105ebcedb4312b790542b49d30addb5c75746ad58778622ee82efad64d8"",""pdf_page"":602,""printed_page"":""575""}",2603.12,section
ibc2018:cross-reference:d6d65f9d91c8385a8f673e6a,Chapter 8,8,internal_cross_reference,,preserved_resolved_target,resolved,8,provisional,"{""appendix"":null,""bbox"":[60.005,427.154,305.715,443.602],""chapter"":""26"",""line_id"":""poppler-line:26ac505269b7301f072f"",""observed_text_sha256"":""a998e5f5909c677415250630d74911637b00b43e22cba5f870a4de3639dd1db9"",""pdf_page"":602,""printed_page"":""575""}",2604.1,chapter
ibc2018:cross-reference:9aa4d6c93d8c09ef861efa6e,Section 2603.9,2603.9,internal_cross_reference,,preserved_resolved_target,resolved,2603.9,provisional,"{""appendix"":null,""bbox"":[60.005,448.125,305.595,464.573],""chapter"":""26"",""line_id"":""poppler-line:f5524f608a6c63130d9a"",""observed_text_sha256"":""b375c67721f39ef85d67a0c47021587019af28a1266738c2626055fd1dfb730a"",""pdf_page"":602,""printed_page"":""575""}",2604.1,section
ibc2018:cross-reference:2cae55286a3377b24678b3bd,SECTION 2605,2605,internal_cross_reference,,section_heading_prefix,resolved,2605,provisional,"{""appendix"":null,""bbox"":[414.189,450.937,483.254,475.077],""chapter"":""26"",""line_id"":""poppler-line:cc4b2d48613b507cfa66"",""observed_text_sha256"":""b1e73e5bd98a5d7f65c83604e603bf733c9fa5304100eecc47ec479ff32b5de1"",""pdf_page"":602,""printed_page"":""575""}",2603.13.2,section
ibc2018:cross-reference:c2ada36e51be8256cd2ec802,Chapter 8,8,internal_cross_reference,,preserved_resolved_target,resolved,8,provisional,"{""appendix"":null,""bbox"":[60.004,479.554,306.074,496.003],""chapter"":""26"",""line_id"":""poppler-line:ac853aa2cfdacf2bb1ac"",""observed_text_sha256"":""8e64bb64fcb4a199324ee8630cab6a2e961242a71b3e5014bc6d84dca7aed69e"",""pdf_page"":602,""printed_page"":""575""}",2604.1,chapter
ibc2018:cross-reference:9f9b8cbdc129fb6ada93b59a,Section 2604.2,2604.2,internal_cross_reference,,preserved_resolved_target,resolved,2604.2,provisional,"{""appendix"":null,""bbox"":[60.004,490.122,215.118,506.571],""chapter"":""26"",""line_id"":""poppler-line:cee1e5010f533365d018"",""observed_text_sha256"":""719370a10ac5a1f51b372ad7660bfbbfe1ebf1be554f3ee931589f1cce38c6a5"",""pdf_page"":602,""printed_page"":""575""}",2604.1,section
ibc2018:cross-reference:52197bd1107f69e907e11721,Chapter 8,8,internal_cross_reference,,preserved_resolved_target,resolved,8,provisional,"{""appendix"":null,""bbox"":[325.988,503.59,367.043,520.039],""chapter"":""26"",""line_id"":""poppler-line:35620f759aa70c7ebdaf"",""observed_text_sha256"":""7cf587f238494092e8d17182bde79498bf45e26a022a5fcf6cf109d9d7c8a382"",""pdf_page"":602,""printed_page"":""575""}",2605.1,chapter
ibc2018:cross-reference:9c3a2806015f03052eb20577,Sections 2604.2 and 2603.7,2604.2,internal_cross_reference,,preserved_resolved_target,resolved,2604.2,provisional,"{""appendix"":null,""bbox"":[72.012,534.057,258.664,550.505],""chapter"":""26"",""line_id"":""poppler-line:8101257f680dde3e13d8"",""observed_text_sha256"":""408ab3a1305c4d17d6e61574f1a371f3a168808b1d7dd5b455f071bbd50dbfe7"",""pdf_page"":602,""printed_page"":""575""}",2604.1.1,section
ibc2018:cross-reference:e1bab7bd087255285ccad74c,Sections 2604.2 and 2603.7,2603.7,internal_cross_reference,,preserved_resolved_target,resolved,2603.7,provisional,"{""appendix"":null,""bbox"":[72.012,534.057,258.664,550.505],""chapter"":""26"",""line_id"":""poppler-line:8101257f680dde3e13d8"",""observed_text_sha256"":""408ab3a1305c4d17d6e61574f1a371f3a168808b1d7dd5b455f071bbd50dbfe7"",""pdf_page"":602,""printed_page"":""575""}",2604.1.1,section
ibc2018:cross-reference:9b31faa2e1c4ca61b602dae9,Sections 2604.2,2604.2,internal_cross_reference,,preserved_resolved_target,resolved,2604.2,provisional,"{""appendix"":null,""bbox"":[60.004,557.075,278.387,573.524],""chapter"":""26"",""line_id"":""poppler-line:1142a3092061f26710db"",""observed_text_sha256"":""b2e28946e87482ed876ae4ee2a0aaf542413d54c0bf6b233330e18ba7acf4a18"",""pdf_page"":602,""printed_page"":""575""}",2604.2,section
ibc2018:cross-reference:926173798e75c3e886aa1acb,Section 2606.4,2606.4,internal_cross_reference,,preserved_resolved_target,resolved,2606.4,provisional,"{""appendix"":null,""bbox"":[337.995,564.567,544.182,581.016],""chapter"":""26"",""line_id"":""poppler-line:9892fe27361cb334299d"",""observed_text_sha256"":""1469ee840690da3fc17fcf4cdac550fb9c98d4a5e23facfdb940e4d1ae40ab0b"",""pdf_page"":602,""printed_page"":""575""}",2605.2,section
ibc2018:cross-reference:a1fddb61be6cbe65f59bf13f,Sections 1403 and 1404,1403,internal_cross_reference,,section_heading_prefix,resolved,1403,provisional,"{""appendix"":null,""bbox"":[326.043,719.585,489.154,736.033],""chapter"":""26"",""line_id"":""poppler-line:134b922dbf6368c622e6"",""observed_text_sha256"":""949056af19390ee30c4303acf6aacfd881af3b9579d24569d6e54f22dce2a53a"",""pdf_page"":602,""printed_page"":""575""}",2605.3,section
ibc2018:cross-reference:65c82f83223b441f1f4bb072,Sections 1403 and 1404,1404,internal_cross_reference,,section_heading_prefix,resolved,1404,provisional,"{""appendix"":null,""bbox"":[326.043,719.585,489.154,736.033],""chapter"":""26"",""line_id"":""poppler-line:134b922dbf6368c622e6"",""observed_text_sha256"":""949056af19390ee30c4303acf6aacfd881af3b9579d24569d6e54f22dce2a53a"",""pdf_page"":602,""printed_page"":""575""}",2605.3,section
ibc2018:cross-reference:50d0d6eca442a4d89b3b29a5,SECTION 2606,2606,internal_cross_reference,,section_heading_prefix,resolved,2606,provisional,"{""appendix"":null,""bbox"":[128.25,506.959,197.301,531.1],""chapter"":""26"",""line_id"":""poppler-line:d0a18af21ab242851541"",""observed_text_sha256"":""2109b19815e77a1e7be642712063506b80d5d3cf48721f83c62403ec70120cbf"",""pdf_page"":603,""printed_page"":""576""}",2604.2.4,section
ibc2018:cross-reference:861f02393c7a49c7197d15a2,Section 2603,2603,internal_cross_reference,,section_heading_prefix,resolved,2603,provisional,"{""appendix"":null,""bbox"":[40.105,581.58,285.641,598.029],""chapter"":""26"",""line_id"":""poppler-line:937c18f35f4d7d638724"",""observed_text_sha256"":""8cb17706033a59923c2ff6ee571d4fc2c7d31705dd748587579042c749602b8a"",""pdf_page"":603,""printed_page"":""576""}",2606.1,section
ibc2018:cross-reference:4288cf98c5274cd3e958440e,Chapters 6,6,internal_cross_reference,,preserved_resolved_target,resolved,6,provisional,"{""appendix"":null,""bbox"":[325.996,83.103,571.759,99.551],""chapter"":""26"",""line_id"":""poppler-line:2e7b09461b54fe2ad9e3"",""observed_text_sha256"":""384bff165c55667208377e151cee6a19070a8cd592cd6f3bdf577a12b3085a37"",""pdf_page"":604,""printed_page"":""577""}",2606.8,chapter
ibc2018:cross-reference:66d3a2356dbe4a64a7ca944e,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[59.95,93.556,305.31,110.005],""chapter"":""26"",""line_id"":""poppler-line:6847b8e7c321fe6c8529"",""observed_text_sha256"":""3d6cc06987b12b784588c922b45079187bd2fb27f5ae2fd7349ba1d731b70fd2"",""pdf_page"":604,""printed_page"":""577""}",2606.5,chapter
ibc2018:cross-reference:71da76e9d91703a1b5e6eeff,Chapter 24,24,internal_cross_reference,,preserved_resolved_target,resolved,24,provisional,"{""appendix"":null,""bbox"":[325.997,137.716,521.448,154.165],""chapter"":""26"",""line_id"":""poppler-line:8d19ac225c1dc0a93be0"",""observed_text_sha256"":""9f7a7b15ace66d46c3f5c8c096574f09c1024bfa9333e66a0f5d70eeb747dba8"",""pdf_page"":604,""printed_page"":""577""}",2606.9,chapter
ibc2018:cross-reference:d44e4e054383af9de4674558,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[59.949,160.509,305.851,176.958],""chapter"":""26"",""line_id"":""poppler-line:f5e66c9f3165750d345f"",""observed_text_sha256"":""77c78d4ec67e0bcc164601cf05875a37c81441367e77196db59a2936d960d312"",""pdf_page"":604,""printed_page"":""577""}",2606.6,chapter
ibc2018:cross-reference:4c041a29b576e8d641a0dc30,Section 3105,3105,internal_cross_reference,,section_heading_prefix,resolved,3105,provisional,"{""appendix"":null,""bbox"":[325.996,181.872,571.63,198.32],""chapter"":""26"",""line_id"":""poppler-line:df74c2bfe25273e695f8"",""observed_text_sha256"":""937860990a9074fd4807c163e0205f415e69f0e9d5d037278818fa85a2e71471"",""pdf_page"":604,""printed_page"":""577""}",2606.10,section
ibc2018:cross-reference:2179ddcccfc0ff7afcc1b33c,Chapter 32,32,internal_cross_reference,,preserved_resolved_target,resolved,32,provisional,"{""appendix"":null,""bbox"":[325.996,181.872,571.63,198.32],""chapter"":""26"",""line_id"":""poppler-line:df74c2bfe25273e695f8"",""observed_text_sha256"":""937860990a9074fd4807c163e0205f415e69f0e9d5d037278818fa85a2e71471"",""pdf_page"":604,""printed_page"":""577""}",2606.10,chapter
ibc2018:cross-reference:301206fa975516f2751601c2,Section 2606,2606,internal_cross_reference,,section_heading_prefix,resolved,2606,provisional,"{""appendix"":null,""bbox"":[325.997,202.843,571.934,219.292],""chapter"":""26"",""line_id"":""poppler-line:6ae6bd87fe87a4f7373e"",""observed_text_sha256"":""ce10c34d6d003bcd678ecd21c0120378e96c2fbe821e9e32dae1c1a81b6f7029"",""pdf_page"":604,""printed_page"":""577""}",2606.10,section
ibc2018:cross-reference:1e13514e7ba87379fdfba422,Section 406.7,406.7,internal_cross_reference,,preserved_resolved_target,resolved,406.7,provisional,"{""appendix"":null,""bbox"":[325.997,223.869,505.741,240.318],""chapter"":""26"",""line_id"":""poppler-line:45413f89c886283bf5e8"",""observed_text_sha256"":""d9c4934dd2bbf4d2506e850507d3f1172ae4fcf532abda650de3e0313cfee0df"",""pdf_page"":604,""printed_page"":""577""}",2606.10,section
ibc2018:cross-reference:3efb251bc53a16c2eaed25f6,Section 903.3,903.3,internal_cross_reference,,preserved_resolved_target,resolved,903.3,provisional,"{""appendix"":null,""bbox"":[59.949,237.865,305.601,254.313],""chapter"":""26"",""line_id"":""poppler-line:70b6c16bb04eaefa0469"",""observed_text_sha256"":""686611a7035dc2f454c603c9eeba5492bf6821b7ced197053cb9e5492e8b3c8a"",""pdf_page"":604,""printed_page"":""577""}",2606.7,section
ibc2018:cross-reference:44cc0c1e20ca360d7c13d01b,SECTION 2607,2607,internal_cross_reference,,section_heading_prefix,resolved,2607,provisional,"{""appendix"":null,""bbox"":[414.27,403.151,483.401,427.292],""chapter"":""26"",""line_id"":""poppler-line:6c6d127b78f8d3e1bfe2"",""observed_text_sha256"":""0daa490084a40abaa87e99965eac0dbc1087f537ad5d3c44c82d2808bd005081"",""pdf_page"":604,""printed_page"":""577""}",2606.12,section
ibc2018:cross-reference:b7f8e2fa3630d31f011faa59,Chapter 8,8,internal_cross_reference,,preserved_resolved_target,resolved,8,provisional,"{""appendix"":null,""bbox"":[71.955,422.787,305.839,439.235],""chapter"":""26"",""line_id"":""poppler-line:e6a6b2c6926dc27d8c9d"",""observed_text_sha256"":""9e2839b931715f5af413df46cc1e8a8485d64395833a4036723b0ad13cbe6527"",""pdf_page"":604,""printed_page"":""577""}",2606.7.2,chapter
ibc2018:cross-reference:b6e4be768a3dbe549dac1c79,Section 2606,2606,internal_cross_reference,,section_heading_prefix,resolved,2606,provisional,"{""appendix"":null,""bbox"":[326.07,538.859,548.889,555.308],""chapter"":""26"",""line_id"":""poppler-line:5895d6f2624d750dd637"",""observed_text_sha256"":""61f4504f5422d2a04f9226b9a388d838ac9e9401f3d255cccedd6a729bf03653"",""pdf_page"":604,""printed_page"":""577""}",2607.1,section
ibc2018:cross-reference:b0d950bc691b87a99dc9893d,Section 903.3,903.3,internal_cross_reference,,preserved_resolved_target,resolved,903.3,provisional,"{""appendix"":null,""bbox"":[72.018,556.642,305.807,573.091],""chapter"":""26"",""line_id"":""poppler-line:9bf73c8ec95724accf68"",""observed_text_sha256"":""9ef8a502689abc87544113db6ecc1717c5ca7507bd67c11fd9888a6a26cd189c"",""pdf_page"":604,""printed_page"":""577""}",2606.7.4,section
ibc2018:cross-reference:c72aa4a8e7aa5b7714f93762,Section 2607.5,2607.5,internal_cross_reference,,preserved_resolved_target,resolved,2607.5,provisional,"{""appendix"":null,""bbox"":[326.069,606.144,501.102,622.593],""chapter"":""26"",""line_id"":""poppler-line:8a24cd63e208a05fef36"",""observed_text_sha256"":""4c987223cc6338d845dbbf16a9730de80fe9bca19a475c52039dea4de3af701c"",""pdf_page"":604,""printed_page"":""577""}",2607.3,section
ibc2018:cross-reference:b339ee3b1a643670846f6f54,Table 2607.4,2607.4,internal_cross_reference,,preserved_resolved_target,resolved,2607.4,provisional,"{""appendix"":null,""bbox"":[326.07,650.189,571.763,666.638],""chapter"":""26"",""line_id"":""poppler-line:9fe5787b1365a114bee1"",""observed_text_sha256"":""83f2f68a9ccd1706f89800bfa6a8cae4341a9f644031fabc4a2bb5536d9463ac"",""pdf_page"":604,""printed_page"":""577""}",2607.4,table
